model,snapshot,redshift,M_200c_Msun,log10_M_200c_Msun,dn_dlog10M,poisson_err,n_kept,n_total,source_file
PL,0046,1.506874201,8.4139514165e+10,1.0925000000e+01,1.5461154077e-02,9.3575161342e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.1885022274e+11,1.1075000000e+01,1.1156950012e-02,7.9489977518e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.6788040181e+11,1.1225000000e+01,8.0986997546e-03,6.7724729612e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,2.3713737057e+11,1.1375000000e+01,6.1731347780e-03,5.9127907525e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,3.3496543916e+11,1.1525000000e+01,3.9077642172e-03,4.7043952895e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,4.7315125896e+11,1.1675000000e+01,3.1715187850e-03,4.2381202461e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,6.6834391757e+11,1.1825000000e+01,2.0388335046e-03,3.3980558411e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,9.4406087629e+11,1.1975000000e+01,1.7556621846e-03,3.1532623691e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.3335214322e+12,1.2125000000e+01,1.1326852804e-03,2.5327612840e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.8836490895e+12,1.2275000000e+01,8.4951396027e-04,2.1934356137e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,2.6607250598e+12,1.2425000000e+01,7.3624543223e-04,2.0419774286e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,3.7583740429e+12,1.2575000000e+01,5.6634264018e-04,1.7909326790e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,5.3088444423e+12,1.2725000000e+01,2.8317132009e-04,1.2663806420e-04,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,7.4989420933e+12,1.2875000000e+01,5.6634264018e-05,5.6634264018e-05,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.0592537252e+13,1.3025000000e+01,5.6634264018e-05,5.6634264018e-05,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0046,1.506874201,1.4962356561e+13,1.3175000000e+01,5.6634264018e-05,5.6634264018e-05,239164,1333258,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0046_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.6788040181e+08,8.2250000000e+00,5.3881838787e-01,5.5240911321e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.3713737057e+08,8.3750000000e+00,2.8525546101e+00,1.2710323793e-02,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,3.3496543916e+08,8.5250000000e+00,2.1489871482e+00,1.1032058082e-02,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,4.7315125896e+08,8.6750000000e+00,1.5785102067e+00,9.4550390693e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,6.6834391757e+08,8.8250000000e+00,1.1734053162e+00,8.1519903384e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,9.4406087629e+08,8.9750000000e+00,8.5970812779e-01,6.9777458457e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.3335214322e+09,9.1250000000e+00,6.2784745090e-01,5.9630259347e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.8836490895e+09,9.2750000000e+00,4.5771812179e-01,5.0914171854e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.6607250598e+09,9.4250000000e+00,3.4093826939e-01,4.3941765966e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,3.7583740429e+09,9.5750000000e+00,2.5066325254e-01,3.7677750496e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,5.3088444423e+09,9.7250000000e+00,1.8230569587e-01,3.2132147317e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,7.4989420933e+09,9.8750000000e+00,1.3286398339e-01,2.7431102627e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.0592537252e+10,1.0025000000e+01,9.5938443246e-02,2.3309661354e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.4962356561e+10,1.0175000000e+01,7.0679561494e-02,2.0007211066e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.1134890398e+10,1.0325000000e+01,5.2160157160e-02,1.7187356143e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.9853826189e+10,1.0475000000e+01,3.8907739380e-02,1.4844228456e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,4.2169650343e+10,1.0625000000e+01,2.8033960689e-02,1.2600328294e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,5.9566214353e+10,1.0775000000e+01,1.9029112710e-02,1.0381232072e-03,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,8.4139514165e+10,1.0925000000e+01,1.5234617021e-02,9.2887099350e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.1885022274e+11,1.1075000000e+01,1.0930412955e-02,7.8678834075e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.6788040181e+11,1.1225000000e+01,7.7022599064e-03,6.6046333818e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.3713737057e+11,1.1375000000e+01,5.9465977219e-03,5.8032851506e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,3.3496543916e+11,1.1525000000e+01,4.3042040654e-03,4.9372606719e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,4.7315125896e+11,1.1675000000e+01,2.8317132009e-03,4.0046472135e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,6.6834391757e+11,1.1825000000e+01,2.3220048247e-03,3.6263622860e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,9.4406087629e+11,1.1975000000e+01,2.3220048247e-03,3.6263622860e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.3335214322e+12,1.2125000000e+01,1.1893195444e-03,2.5953080179e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.8836490895e+12,1.2275000000e+01,1.1326852804e-03,2.5327612840e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.6607250598e+12,1.2425000000e+01,5.6634264018e-04,1.7909326790e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,3.7583740429e+12,1.2575000000e+01,3.9643984813e-04,1.4984017828e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,5.3088444423e+12,1.2725000000e+01,6.2297690420e-04,1.8783460403e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,7.4989420933e+12,1.2875000000e+01,2.2653705607e-04,1.1326852804e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.0592537252e+13,1.3025000000e+01,4.5307411214e-04,1.6018588854e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,1.4962356561e+13,1.3175000000e+01,2.2653705607e-04,1.1326852804e-04,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0052,0.4150651322,2.1134890398e+13,1.3325000000e+01,1.1326852804e-04,8.0092944269e-05,203156,1130005,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0052_m200c_bocquet16_input.npz
PL,0056,0,1.6788040181e+08,8.2250000000e+00,4.6785565505e-01,5.1474907179e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,2.3713737057e+08,8.3750000000e+00,2.4983072886e+00,1.1894948280e-02,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,3.3496543916e+08,8.5250000000e+00,1.8876766540e+00,1.0339592739e-02,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,4.7315125896e+08,8.6750000000e+00,1.3799504771e+00,8.8403891119e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,6.6834391757e+08,8.8250000000e+00,1.0284216003e+00,7.6317691549e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,9.4406087629e+08,8.9750000000e+00,7.6393958734e-01,6.5776254289e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.3335214322e+09,9.1250000000e+00,5.6220833891e-01,5.6427170316e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.8836490895e+09,9.2750000000e+00,4.0159356615e-01,4.7690623872e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,2.6607250598e+09,9.4250000000e+00,3.0027486782e-01,4.1238145136e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,3.7583740429e+09,9.5750000000e+00,2.2749983856e-01,3.5894687519e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,5.3088444423e+09,9.7250000000e+00,1.6072804128e-01,3.0170704873e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,7.4989420933e+09,9.8750000000e+00,1.2085751941e-01,2.6162332968e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.0592537252e+10,1.0025000000e+01,8.4385053387e-02,2.1861119351e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.4962356561e+10,1.0175000000e+01,6.3260472908e-02,1.8928048829e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,2.1134890398e+10,1.0325000000e+01,4.8365661471e-02,1.6550388639e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,2.9853826189e+10,1.0475000000e+01,3.4150461203e-02,1.3907142899e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,4.2169650343e+10,1.0625000000e+01,2.6334932768e-02,1.2212532642e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,5.9566214353e+10,1.0775000000e+01,1.8236233014e-02,1.0162655338e-03,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,8.4139514165e+10,1.0925000000e+01,1.3195783516e-02,8.6448452131e-04,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.1885022274e+11,1.1075000000e+01,1.0590607371e-02,7.7446191254e-04,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,1.6788040181e+11,1.1225000000e+01,7.8721626985e-03,6.6770812535e-04,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
PL,0056,0,2.3713737057e+11,1.1375000000e+01,4.5307411214e-03,5.0655225680e-04,178792,1044921,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/PL_snap0056_m200c_bocquet16_input.npz
