model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
PL,PL,20,630957344480.1936,1000000000000.0,826512976419.0037,821668534636.8894,25,17.551495663828796,0.053904009580735476,28,0.00012947327160566836,4.8714816678110766e-05,0.00040515235833226147,0.0002108355160053301,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,522998320.6788257,519645138.89507395,26,15.864996058026179,0.05929441053880902,28,0.08223823531176003,0.06969397031235097,0.12460555091417592,0.09158915678468971,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,843769037.9843588,836749700.3250567,26,15.864996058026179,0.05929441053880902,33,0.044838538885627666,0.04012108040539548,0.06501604576929992,0.05432717853755437,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1299546222.9849448,1290727661.2999845,26,15.864996058026179,0.05929441053880902,81,0.032501927912800224,0.025462942841289256,0.048119986054781565,0.038404366919712524,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,2057801846.9275448,2043629944.084048,26,15.864996058026179,0.05929441053880902,95,0.02023220132408527,0.015727082694515632,0.03073388413647478,0.02279007417865777,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3247030977.7977138,3217626916.3313866,26,15.864996058026179,0.05929441053880902,141,0.013755511366879048,0.01061291927690532,0.020841658451858786,0.016084974590093597,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,5091705125.588953,5045540836.240468,26,15.864996058026179,0.05929441053880902,176,0.009348194550245773,0.006834789603979772,0.014558372389525466,0.011287727652492521,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,8153214120.432877,8082549819.769715,26,15.864996058026179,0.05929441053880902,230,0.006027526150112953,0.0041705699220711745,0.010065975478826874,0.007432175057134032,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12742358269.925945,12616878449.342178,26,15.864996058026179,0.05929441053880902,202,0.0039056489901503682,0.0027347429762498506,0.007732063642457449,0.005083355151678686,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,20372608521.633846,20204132549.21156,26,15.864996058026179,0.05929441053880902,253,0.0027136835586320782,0.0019065459668117807,0.004818824578358551,0.003531630780641443,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31728803512.00395,31434551100.97259,26,15.864996058026179,0.05929441053880902,231,0.0017766709482517512,0.001150259307612693,0.003421172657187341,0.0024366976920890387,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,50017825010.85627,49595586852.77882,26,15.864996058026179,0.05929441053880902,173,0.0015650373298778208,0.000794274540599151,0.0026076536637737843,0.0019722398697453866,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78719137600.30066,78039960475.89046,26,15.864996058026179,0.05929441053880902,138,0.0009879011718172837,0.000522728157798335,0.0023208918129073094,0.0014607529903127383,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,127353691849.06293,126269305656.03159,26,15.864996058026179,0.05929441053880902,153,0.0006094224218230313,0.00031006767771064853,0.001250261369259268,0.0008175131499821295,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,197325907492.5956,195776597710.30716,26,15.864996058026179,0.05929441053880902,101,0.0005131684009408251,0.00020258082654854437,0.001480336436055797,0.0008334272416260912,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,309355582182.19855,306709418812.6189,26,15.864996058026179,0.05929441053880902,73,0.00043726426292381047,0.00013845672420814066,0.001101695720135804,0.0006326970005361186,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,497965789023.9234,494289610758.56793,26,15.864996058026179,0.05929441053880902,60,0.0002358153133793123,0.00010412754198388303,0.000696280686805068,0.00045683343859082216,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,832498320856.8925,828004436929.7924,26,15.864996058026179,0.05929441053880902,35,0.00020020623167940434,7.727881353199043e-05,0.0005745032793115632,0.0003539215200982846,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,131425300.49646536,130074017.9863409,27,14.331814598205613,0.06522385159268994,22,0.3064592038825917,0.23373186357751374,0.4201163261777641,0.3477506153762166,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,201080832.85385165,199477516.05514637,27,14.331814598205613,0.06522385159268994,52,0.22493472452503552,0.1644343052703357,0.350543537800542,0.27084138616447884,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,321246194.5171142,318280402.049701,27,14.331814598205613,0.06522385159268994,64,0.13654231602029362,0.102597281079907,0.20128203080601131,0.16266147560407876,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,521430070.69614685,518000733.1610976,27,14.331814598205613,0.06522385159268994,115,0.08366409869747189,0.062189368263828745,0.13058148613429402,0.09974620030352035,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,835161845.4866074,827544972.434418,27,14.331814598205613,0.06522385159268994,166,0.048043337072344976,0.03728851475131792,0.06784175979187768,0.055165279009630454,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1273301678.2519848,1262672878.0997455,27,14.331814598205613,0.06522385159268994,265,0.03503353499114205,0.027022359239782016,0.056209344353886304,0.041501687939341184,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,2050663459.7027369,2033864234.4293458,27,14.331814598205613,0.06522385159268994,316,0.021958328270909926,0.016426878110574153,0.03379859230998838,0.026024556855547696,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3242926878.7620516,3215121942.824757,27,14.331814598205613,0.06522385159268994,433,0.014569169604959535,0.010474595798316812,0.024722431161551196,0.018011433029336735,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,5054008319.914773,5005960774.624734,27,14.331814598205613,0.06522385159268994,492,0.010174160093774262,0.0068602503082390185,0.017729620135255017,0.012523934852552206,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,8072889793.876837,8004193534.56591,27,14.331814598205613,0.06522385159268994,535,0.006563809956486874,0.004606219756771146,0.012043519423126812,0.008800169813098713,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12665029204.668058,12549504489.316334,27,14.331814598205613,0.06522385159268994,500,0.004439343728553301,0.0029296920229653803,0.008633604763951275,0.0060391680804598915,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,20094972332.986576,19925405885.955475,27,14.331814598205613,0.06522385159268994,468,0.003317507738369115,0.0019937667836061467,0.007401132015687867,0.0047595169086092496,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31813815187.12697,31524151918.205547,27,14.331814598205613,0.06522385159268994,401,0.0022488454970837225,0.0013328658880330396,0.00508244540756208,0.003379273557312138,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49799707262.99773,49383622851.70546,27,14.331814598205613,0.06522385159268994,328,0.0015904454595768542,0.0008383413900067925,0.003906420477043224,0.0024412055146158227,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78206951313.58296,77537759557.43158,27,14.331814598205613,0.06522385159268994,221,0.0011978498144156534,0.0006027850653136872,0.003446036691188428,0.0020168425567586323,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125919902268.68518,124854153598.95975,27,14.331814598205613,0.06522385159268994,215,0.000849962589296139,0.0003908655724744997,0.001931085847304317,0.0012315415833968034,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,195346462088.62582,193823583662.4617,27,14.331814598205613,0.06522385159268994,123,0.0007404517069455993,0.00030523083564941417,0.0025177563405452126,0.0013629830398385115,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,310758438899.32745,308114712338.1961,27,14.331814598205613,0.06522385159268994,95,0.0005851101727726331,0.00018031416436944668,0.0019509116098760512,0.0010274259269603997,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,500138898081.36835,496126328931.36383,27,14.331814598205613,0.06522385159268994,75,0.00039006837119003485,0.00012341627725138225,0.0009341334829829026,0.0006778793127476094,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,818219128887.3046,812448636566.5697,27,14.331814598205613,0.06522385159268994,49,0.00023453366308832295,6.565506464063995e-05,0.0008936365948921459,0.0004423807899269394,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,128761382.13245593,127635760.34577791,28,12.938013271096011,0.07174623675195893,89,0.34998845880846735,0.26261559779582727,0.5168020928700852,0.38601422530598434,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,207217783.69732645,205427322.4245743,28,12.938013271096011,0.07174623675195893,155,0.2086101452364959,0.1555629178933764,0.35453508019730506,0.264661691396477,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,321496930.5014464,318638601.3467985,28,12.938013271096011,0.07174623675195893,201,0.13324168331618264,0.10043936858920646,0.2225168613182856,0.16728772074986165,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,516791487.9614766,512668855.5875558,28,12.938013271096011,0.07174623675195893,392,0.08475530291499872,0.06516948676582728,0.13497909769108302,0.10164402072112862,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,823353405.4632142,815840431.9173403,28,12.938013271096011,0.07174623675195893,541,0.05280126487357813,0.040677628937856064,0.07895651695907456,0.06174650608857023,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1282715997.607631,1272053183.1535463,28,12.938013271096011,0.07174623675195893,747,0.03671015694541091,0.027003940273765882,0.060951381870242995,0.044945214104440995,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,2017662063.1966221,2000694047.0653517,28,12.938013271096011,0.07174623675195893,937,0.023297730218546076,0.017209626458939253,0.03907800732707357,0.02885729782848657,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3222319214.0391874,3194341036.4042773,28,12.938013271096011,0.07174623675195893,1028,0.016139606418636404,0.011062900807549805,0.029371629827420243,0.02044887161797819,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,5050398903.232052,5005592891.606654,28,12.938013271096011,0.07174623675195893,1075,0.01102361231848769,0.007309886880541461,0.02170579857016752,0.014582874530155297,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7978622236.056919,7911517946.322794,28,12.938013271096011,0.07174623675195893,1022,0.007890692086927139,0.004958530847281995,0.016620110209726882,0.010727983550159293,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12645697427.17117,12530847817.477678,28,12.938013271096011,0.07174623675195893,869,0.005657291754934762,0.0031692170677902927,0.011776540642903182,0.007743384982408884,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19889160562.312527,19716825404.474735,28,12.938013271096011,0.07174623675195893,736,0.004278382132560295,0.0022853404270744473,0.009809212381079489,0.006147614545535165,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31624206155.441406,31333706001.21538,28,12.938013271096011,0.07174623675195893,575,0.0029748952783224345,0.0015085802899002577,0.007496719570000662,0.00465363023744075,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49740943829.53956,49314104807.80429,28,12.938013271096011,0.07174623675195893,463,0.002181449180420537,0.00104180426441061,0.005714347111094645,0.0033987918863134636,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78626528264.63896,77960196421.33455,28,12.938013271096011,0.07174623675195893,289,0.001781958057512555,0.0007166237035520968,0.0057907954597351706,0.003054415808348953,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125951604360.0677,124880915549.33817,28,12.938013271096011,0.07174623675195893,242,0.0014497661152055676,0.0005522750226174621,0.0036243307378048843,0.0020179309511579027,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,195272427801.78186,193758569689.49323,28,12.938013271096011,0.07174623675195893,141,0.0011188361250398053,0.00042423947970975936,0.004086712964497241,0.0022251506024367463,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,311176112838.5053,308601918208.27637,28,12.938013271096011,0.07174623675195893,99,0.0010032241363016657,0.0003020799412672052,0.003009066161880008,0.0018669992268607958,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,503577363268.2852,499499669921.98254,28,12.938013271096011,0.07174623675195893,79,0.0006941059409396994,0.000274919973114783,0.0016572046967578483,0.001181796714175368,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,817929569638.8127,812175563341.5222,28,12.938013271096011,0.07174623675195893,52,0.0005008577029845224,0.00018605936306145818,0.0015156445707856262,0.0008274481729058998,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,128333792.00118785,127191613.36620945,29,11.670921155541825,0.07892086042715485,281,0.3363098063875813,0.2531869783228134,0.5354162703409018,0.4065400793799034,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,203710431.05789006,201895610.4045458,29,11.670921155541825,0.07892086042715485,446,0.21424127410771104,0.16395526056433213,0.3697378406532856,0.28144823240130434,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,322297179.8083732,319483263.4921107,29,11.670921155541825,0.07892086042715485,631,0.13595603890724708,0.10383947233862871,0.21243985921501451,0.1670904275888453,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,513536680.40033454,509111778.824455,29,11.670921155541825,0.07892086042715485,1014,0.08868556465055714,0.06574172544805512,0.14571044766017316,0.11057561396336123,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,815935897.1511812,808894655.5416949,29,11.670921155541825,0.07892086042715485,1418,0.05664620560422566,0.04259852992322717,0.0901417614262953,0.06813333023201351,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1279467895.7891166,1268789288.0651662,29,11.670921155541825,0.07892086042715485,1753,0.0384512323814802,0.027536573194221786,0.06828667038405073,0.049260319971153474,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,2011367665.423767,1994035477.45153,29,11.670921155541825,0.07892086042715485,1970,0.02592320228074667,0.01803234463170567,0.04584863060276078,0.03296902830260629,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3198680092.8446565,3170417607.4666095,29,11.670921155541825,0.07892086042715485,1989,0.01825793676138096,0.011991020823490567,0.03490162806091305,0.023912742435245594,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,5016902459.173647,4973185887.466094,29,11.670921155541825,0.07892086042715485,1883,0.012732695336942488,0.007981151354284363,0.027104857272273176,0.017529748796136276,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7969293337.349408,7901839110.683312,29,11.670921155541825,0.07892086042715485,1584,0.009685490327253632,0.005266491495427782,0.02122343794068481,0.013751944406197982,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12637844841.145714,12525977365.60606,29,11.670921155541825,0.07892086042715485,1249,0.00703843644861015,0.0035127616855387604,0.016742854683068107,0.010171252839116266,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19849198374.88216,19677824668.793983,29,11.670921155541825,0.07892086042715485,970,0.005613698711988156,0.0025259524503585674,0.01415430714258631,0.008431665504937,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31627708537.26805,31341549890.422733,29,11.670921155541825,0.07892086042715485,715,0.004340126927501075,0.0018227861414875312,0.01105327183740015,0.0066667867368860175,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49723366514.632744,49290689770.80668,29,11.670921155541825,0.07892086042715485,539,0.003444768068017304,0.0013669514982817261,0.008280053243896112,0.005029821507473025,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78482458592.5363,77810885919.24017,29,11.670921155541825,0.07892086042715485,326,0.002656716006991806,0.0009446799104597511,0.008135716100098575,0.004568143354731073,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125504663678.32364,124431238142.02214,29,11.670921155541825,0.07892086042715485,258,0.00232254829271791,0.000994202275070894,0.0069647921822810046,0.0037141836611517954,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,194967676752.5935,193449563390.62195,29,11.670921155541825,0.07892086042715485,144,0.0020398081294871924,0.0007375494380467958,0.006362045551057902,0.0036727251332947086,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,311159298791.869,308588280329.21655,29,11.670921155541825,0.07892086042715485,105,0.0018359547770419049,0.0005076878657559134,0.005160079558605733,0.0032886378245263366,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,504418347795.0836,500334095189.1246,29,11.670921155541825,0.07892086042715485,80,0.001262324263005521,0.0004443159251568149,0.002858314853602081,0.001954725789743382,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,821305945400.5515,815559977593.1882,29,11.670921155541825,0.07892086042715485,52,0.0007316346596443063,0.00032425647354206215,0.0029722030841986035,0.0016639506935510367,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,127770670.53595465,126649628.55686426,30,10.51901923231075,0.08681294646987033,697,0.3479923361475039,0.2641917523898483,0.5649307800656193,0.43468399508219385,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,204144100.25556555,202278592.81830904,30,10.51901923231075,0.08681294646987033,1097,0.21951143304491902,0.16440068145993533,0.36276650374836117,0.28144925975029056,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,323997246.8088837,321262957.5680955,30,10.51901923231075,0.08681294646987033,1574,0.13830700193958448,0.10407191969636652,0.22118702330929935,0.17115870624498308,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,513924338.6126279,509439193.25781035,30,10.51901923231075,0.08681294646987033,2331,0.09015215298249163,0.06591625725103452,0.15580267443233117,0.1162755130726313,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,811245174.4309181,804188670.8930293,30,10.51901923231075,0.08681294646987033,3087,0.06041370236601289,0.04300052479653775,0.10121400607898998,0.07427769815493403,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1274711446.4674869,1263773745.1138225,30,10.51901923231075,0.08681294646987033,3467,0.04222810415629479,0.028686971560405262,0.07511859023972411,0.054445174607165935,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,2002845986.7017817,1985780397.3554587,30,10.51901923231075,0.08681294646987033,3428,0.02939327998253469,0.019190512547507116,0.056075954104599056,0.038347642475792934,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3181456481.656565,3153203276.575127,30,10.51901923231075,0.08681294646987033,3242,0.02094457364399925,0.012534750840627577,0.04256064779041157,0.028577091666308726,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,5004910806.038769,4960927960.966077,30,10.51901923231075,0.08681294646987033,2710,0.016142430592295434,0.008745799922729378,0.03506945371272175,0.022301856615478708,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7941908265.812365,7873936978.409505,30,10.51901923231075,0.08681294646987033,2124,0.01224593893211862,0.0059789019939189714,0.028988780873667727,0.01797055246453456,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12567727132.56567,12457787019.689943,30,10.51901923231075,0.08681294646987033,1560,0.009320627188433716,0.004323229823538576,0.022980380229886365,0.01396867101984348,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19871035913.598415,19695395665.109035,30,10.51901923231075,0.08681294646987033,1150,0.00757745876759446,0.0030791477910931545,0.020606047220611184,0.012088922296620324,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31591729010.115948,31308513257.192055,30,10.51901923231075,0.08681294646987033,787,0.006712737523305587,0.0026436950784107602,0.01674173335468004,0.010168717764854332,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49671664404.459206,49240810541.13418,30,10.51901923231075,0.08681294646987033,573,0.005410241261914209,0.0019742672642133977,0.013041079743012478,0.007723384811268929,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78329129325.41493,77664879584.00308,30,10.51901923231075,0.08681294646987033,349,0.004352664556345669,0.0014413007455921934,0.012132984576003618,0.007251660338553559,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125246391677.26807,124180900127.19304,30,10.51901923231075,0.08681294646987033,268,0.003886595911743376,0.0016064517917513002,0.009952442156498553,0.0058172090978568895,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,195153345091.4517,193623434012.05872,30,10.51901923231075,0.08681294646987033,151,0.0034509146791578196,0.0011237099588075324,0.010437640163409723,0.006167160616492001,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,311308590158.046,308756896626.35986,30,10.51901923231075,0.08681294646987033,106,0.00279427462049667,0.0011363515176591578,0.009074505535332126,0.005211084657773408,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,503928887007.56366,499815086423.281,30,10.51901923231075,0.08681294646987033,79,0.0022586948980246116,0.0008516332408785909,0.004252082089339077,0.003249872883883961,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,819532419860.5974,813799602531.173,30,10.51901923231075,0.08681294646987033,53,0.0015517814868465185,0.000555338424088494,0.0062807501484097375,0.002971432276935021,0.00018904375610873103,1890437.5610873103
PL,PL,1,100000000.0,158489319.24611133,128503982.89177224,127356432.48719563,31,9.471835665737043,0.09549424111685739,1430,0.3598398991846732,0.2682720294341521,0.5936237136950262,0.4627714639189532,0.00018904375610873103,1890437.5610873103
PL,PL,2,158489319.24611133,251188643.15095794,205058786.768116,203222742.4524535,31,9.471835665737043,0.09549424111685739,2378,0.22063433012756248,0.1623077976785373,0.3709222472584587,0.2870137970915917,0.00018904375610873103,1890437.5610873103
PL,PL,3,251188643.15095794,398107170.5534973,324352884.4815274,321631450.84814733,31,9.471835665737043,0.09549424111685739,3451,0.1383592617393304,0.10383947233862871,0.22941192041696654,0.1765159351814015,0.00018904375610873103,1890437.5610873103
PL,PL,4,398107170.5534973,630957344.4801933,510603438.65293664,506154989.3885908,31,9.471835665737043,0.09549424111685739,4766,0.09535426496569208,0.06896574212510156,0.16182827346773235,0.12258505734379806,0.00018904375610873103,1890437.5610873103
PL,PL,5,630957344.4801933,999999999.9999999,806362879.9412491,799321147.5311512,31,9.471835665737043,0.09549424111685739,5617,0.06510692373565667,0.045422588757085006,0.11496297820787828,0.08278740940341771,0.00018904375610873103,1890437.5610873103
PL,PL,6,999999999.9999999,1584893192.461114,1268908011.7873433,1257971892.8807108,31,9.471835665737043,0.09549424111685739,5772,0.0467132757213679,0.03031504219905916,0.08890946467165542,0.061651385386115476,0.00018904375610873103,1890437.5610873103
PL,PL,7,1584893192.461114,2511886431.5095806,1997747830.416476,1980757308.0608287,31,9.471835665737043,0.09549424111685739,5121,0.034261297828543924,0.02037319929441796,0.06972792534626752,0.04575738603998442,0.00018904375610873103,1890437.5610873103
PL,PL,8,2511886431.5095806,3981071705.534973,3163613527.845168,3135850138.4348707,31,9.471835665737043,0.09549424111685739,4449,0.0255606290596606,0.014289336152774276,0.054939058869040054,0.03572024965295793,0.00018904375610873103,1890437.5610873103
PL,PL,9,3981071705.534973,6309573444.801932,4988189135.402156,4944642637.588092,31,9.471835665737043,0.09549424111685739,3415,0.020462354324014657,0.010058164739998725,0.046728948295867385,0.029154479113952393,0.00018904375610873103,1890437.5610873103
PL,PL,10,6309573444.801932,10000000000.0,7921296761.511985,7852753621.7336,31,9.471835665737043,0.09549424111685739,2542,0.016568927198827237,0.007505330260341336,0.04001838692525026,0.024500184059395125,0.00018904375610873103,1890437.5610873103
PL,PL,11,10000000000.0,15848931924.611141,12538154303.628853,12429719531.685505,31,9.471835665737043,0.09549424111685739,1757,0.013279923561822485,0.00558961445397,0.03345100094408002,0.019955536399947134,0.00018904375610873103,1890437.5610873103
PL,PL,12,15848931924.611141,25118864315.095818,19870019132.90994,19695109480.187103,31,9.471835665737043,0.09549424111685739,1252,0.011616622246938536,0.0041716549376843975,0.0297835994835484,0.017642380819637444,0.00018904375610873103,1890437.5610873103
PL,PL,13,25118864315.095818,39810717055.34974,31550013394.981728,31269265587.47937,31,9.471835665737043,0.09549424111685739,826,0.010396892916745297,0.0041488657720723425,0.02511384138853727,0.01524244675948997,0.00018904375610873103,1890437.5610873103
PL,PL,14,39810717055.34974,63095734448.01936,49652854409.08827,49226079146.71213,31,9.471835665737043,0.09549424111685739,583,0.008532445387551183,0.0034375359365075952,0.020402419608940636,0.012441710727117812,0.00018904375610873103,1890437.5610873103
PL,PL,15,63095734448.01936,100000000000.0,78275011797.15363,77609415214.86588,31,9.471835665737043,0.09549424111685739,354,0.007231649904281991,0.002514670657780301,0.021461987434628592,0.011780076230097079,0.00018904375610873103,1890437.5610873103
PL,PL,16,100000000000.0,158489319246.11142,125216489206.59158,124160754022.52946,31,9.471835665737043,0.09549424111685739,270,0.006965161632270341,0.0025633475297485013,0.01702838893302725,0.009609743751895128,0.00018904375610873103,1890437.5610873103
PL,PL,17,158489319246.11142,251188643150.9582,194939165673.81696,193421018747.4252,31,9.471835665737043,0.09549424111685739,153,0.006220626534205883,0.0020369277343025073,0.017415040305519453,0.009910359200528194,0.00018904375610873103,1890437.5610873103
PL,PL,18,251188643150.9582,398107170553.4973,311308590158.046,308756896626.35986,31,9.471835665737043,0.09549424111685739,106,0.005222485741573135,0.0022149759886519057,0.013419583949489505,0.007900317439264714,0.00018904375610873103,1890437.5610873103
PL,PL,19,398107170553.4973,630957344480.1936,504418347795.0836,500334095189.1246,31,9.471835665737043,0.09549424111685739,80,0.003651059792083707,0.00146460530733293,0.007797989452670419,0.00546416866032446,0.00018904375610873103,1890437.5610873103
PL,PL,20,630957344480.1936,1000000000000.0,819532419860.5974,813799602531.173,31,9.471835665737043,0.09549424111685739,53,0.002639184790635238,0.0009937034364580226,0.00912189501753677,0.004542907435213947,0.00018904375610873103,1890437.5610873103
