model,snapshot,redshift,reference_model,log10_M_FOF_Msun,dn_dlog10M,poisson_err,reed07_dndlog10M_interp,sim_over_reed07,sim_over_reed07_minus_1,ratio_err,residual_err,source_file
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.4083824358e+00,8.7542322922e-01,1.0136260488e-02,7.5930563181e-01,1.1529260321e+00,1.5292603208e-01,1.3349381413e-02,1.3349381413e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.5753677649e+00,4.0842912424e-01,6.9235220740e-03,3.4564275346e-01,1.1816510549e+00,1.8165105487e-01,2.0030861358e-02,2.0030861358e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.7421712302e+00,1.8790087009e-01,4.6960544644e-03,1.5001263494e-01,1.2525669599e+00,2.5256695989e-01,3.1304392903e-02,3.1304392903e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.9080655961e+00,8.7554059391e-02,3.2055818684e-03,6.2444516132e-02,1.4021096617e+00,4.0210966173e-01,5.1334882020e-02,5.1334882020e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.0697723398e+00,3.8260889224e-02,2.1190746651e-03,2.5405989639e-02,1.5059790926e+00,5.0597909265e-01,8.3408467658e-02,8.3408467658e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.2445204944e+00,1.5374774504e-02,1.3433002855e-03,9.0770995273e-03,1.6937981629e+00,6.9379816294e-01,1.4798783261e-01,1.4798783261e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.4065046735e+00,4.5772229440e-03,7.3294225958e-04,3.3265843571e-03,1.3759527650e+00,3.7595276497e-01,2.2032877598e-01,2.2032877598e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.5819315823e+00,1.8778350540e-03,4.6945876349e-04,1.0612896901e-03,1.7693897072e+00,7.6938970716e-01,4.4234742679e-01,4.4234742679e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.7205418259e+00,4.6945876349e-04,2.3472938174e-04,4.1091617560e-04,1.1424684433e+00,1.4246844335e-01,5.7123422167e-01,5.7123422167e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,9.8841481069e+00,2.3472938174e-04,1.6597873758e-04,1.2789227320e-04,1.8353679692e+00,8.3536796923e-01,1.2978011370e+00,1.2978011370e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,1.0108997159e+01,3.5209407262e-04,2.0328160761e-04,2.3263112141e-05,1.5135295333e+01,1.4135295333e+01,8.7383668346e+00,8.7383668346e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,1.0207057668e+01,2.3472938174e-04,1.6597873758e-04,1.0634512602e-05,2.2072415590e+01,2.1072415590e+01,1.5607554741e+01,1.5607554741e+01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.0722709909e+00,2.9036024522e-01,5.8376399702e-03,2.1615616279e-01,1.3432892288e+00,3.4328922881e-01,2.7006585863e-02,2.7006585863e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.2385893743e+00,1.0633240993e-01,3.5326576994e-03,7.7046543927e-02,1.3801061606e+00,3.8010616064e-01,4.5850956050e-02,4.5850956050e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.4019112010e+00,3.8730347988e-02,2.1320354873e-03,2.6528323600e-02,1.4599621360e+00,4.5996213603e-01,8.0368270511e-02,8.0368270511e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.5672255038e+00,1.4787951050e-02,1.3174153876e-03,8.5262885365e-03,1.7343948644e+00,7.3439486437e-01,1.5451217514e-01,1.5451217514e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.7387480476e+00,4.8119523258e-03,7.5150069674e-04,2.4531910218e-03,1.9615073930e+00,9.6150739300e-01,3.0633598854e-01,3.0633598854e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,8.9094322494e+00,1.2910115996e-03,3.8925464326e-04,6.6397324881e-04,1.9443729125e+00,9.4437291247e-01,5.8625049120e-01,5.8625049120e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
BTKP10,0024,1.9406645230e+01,Reed07_FOF,9.0717372328e+00,5.8682345436e-04,2.6243542695e-04,1.7949701940e-04,3.2692657311e+00,2.2692657311e+00,1.4620600822e+00,1.4620600822e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0024_fof_reed07_input.npz
