model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,9695012225.972996,2.32,0.5636042061270543,5464149669.011596,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.34,0.5606179939813034,5435198305.749192,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.36,0.5576459016312312,5406383834.078521,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.38,0.5546878924195591,5377705898.606819,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.4,0.5517439290809592,5349164138.046276,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.42,0.5488139737645455,5320758185.432092,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.44,0.5458979880556968,5292487668.334041,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.46,0.5429959329972254,5264352209.061713,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.48,0.5401077691099196,5236351424.863671,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.5,0.5372334564124787,5208484928.120711,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.52,0.5343729544408579,5180752326.533427,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.54,0.5315262222670474,5153153223.304264,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.56,0.5286932185172993,5125687217.31423,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.58,0.5258739013898229,5098353903.294451,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.6,0.5230682286719646,5071152871.992735,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.62,0.5202761577568886,5044083710.33529,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.64,0.5174976456597752,5017146001.583761,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.66,0.514732649033551,4990339325.487744,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.68,0.5119811241841664,4963663258.432892,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
