model,target_M0_msun,selection_width_dex,z,n_halos,n_positive_mass,median_M0_Msun,median_M_main_over_M0,p16_M_main_over_M0,p84_M_main_over_M0,median_M_msun,p16_M_msun,p84_M_msun
PL_new_SOAP_direct_raw,100000000000.0,0.1,3.885188622409834,417,415,98642774181.72794,0.24417971151354698,0.13510133385010564,0.38026479140366665,23265013656.122116,13011063253.978159,37677039468.922325
PL_new_SOAP_direct_raw,100000000000.0,0.1,4.373707484650818,417,415,98642774181.72794,0.2015553640425744,0.10801934521482484,0.3265707509923605,19989917634.992367,10462790097.86076,32175729073.800583
PL_new_SOAP_direct_raw,100000000000.0,0.1,4.9110782331159015,417,413,98642774181.72794,0.16520166846083945,0.09313322988519022,0.27805244248073757,16971980294.353008,8779406350.076576,27305523679.79162
PL_new_SOAP_direct_raw,100000000000.0,0.1,5.502186056427491,417,417,98642774181.72794,0.13537076191824315,0.07136647309058627,0.24011830881813595,13435725205.832783,7076834294.73764,23178403913.43695
PL_new_SOAP_direct_raw,100000000000.0,0.1,6.152404662070242,417,414,98642774181.72794,0.10491799379764205,0.05433080657541236,0.1916372341428804,10315521557.028782,5348978448.221593,19139562399.459534
PL_new_SOAP_direct_raw,100000000000.0,0.1,6.867645128277267,417,415,98642774181.72794,0.08325944777565807,0.042427083122648916,0.16347746692835796,8256189979.260745,4018549509.5155487,16818661964.979742
PL_new_SOAP_direct_raw,100000000000.0,0.1,7.654409641104996,417,415,98642774181.72794,0.06592766930551236,0.033350787648828664,0.12873197841843784,6570848383.160481,3171052903.1684694,12867449670.110514
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.0,167,167,286127049092.62915,1.0,1.0,1.0,286127049092.62915,250989383423.54803,345034493954.70593
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.06315937806691885,167,166,286127049092.62915,0.9785807052724298,0.960566713643856,1.0040045214549091,278006387095.0123,245876492807.17944,342619721853.6716
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.16947531587361064,167,165,286127049092.62915,0.9492490976376599,0.8773716436250727,1.0047374905246884,269498360299.42502,224225206863.85776,329323263859.6966
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.2864228474609716,167,164,286127049092.62915,0.8971791344819074,0.7799464201873704,0.9701373551309683,253114615928.56912,213023555754.262,319400515758.2673
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.4150651322070684,167,163,286127049092.62915,0.8596624293332188,0.7014934288498588,0.9429097211697355,237439741910.71277,199619163034.6179,311305463897.2388
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.5565716454277756,167,165,286127049092.62915,0.8058049647656428,0.6030764739306815,0.9015850290116109,222183672113.165,174779663052.6239,291302143572.0444
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.7122288099705543,167,163,286127049092.62915,0.7560299718084156,0.5087416979414984,0.8451433628468268,203184291980.96603,147971525557.08804,262673764994.98984
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.8834516909676096,167,166,286127049092.62915,0.6976102909457245,0.4810467976538248,0.8170080066035057,190302207282.69678,135228857837.36137,250343595558.5874
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.0717968600643704,167,166,286127049092.62915,0.6503498603539659,0.43144640101824544,0.7578155166165165,179272191076.76468,124151534207.15268,233369167394.66614
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.2789765460708074,167,167,286127049092.62915,0.5757427615262756,0.39215086765652163,0.691810708114661,166827031285.53195,110834285370.16696,217873986259.09976
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.506874200677888,167,167,286127049092.62915,0.5215622689806166,0.33651979260256076,0.6482004745290996,147880073653.061,97157771022.03497,201276666700.24203
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.7575616207456761,167,166,286127049092.62915,0.443379950635002,0.2928202457259412,0.5985970575585495,128788308326.73944,82621832856.85771,193293205132.60544
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.0333177828202462,167,165,286127049092.62915,0.3982952237205246,0.24545734610634287,0.555707491788069,116242310102.26598,70945064918.5791,172704993739.03076
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.3366495611022704,167,163,286127049092.62915,0.33508548335903854,0.20835093022384513,0.5404889935902029,100250591650.68942,62121888694.43706,153827006028.58548
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.670314517212497,167,167,286127049092.62915,0.2917608272184919,0.19048066250027454,0.45890487894925636,86426710608.78844,53282608284.0507,135209512367.59924
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.0373459689337468,167,167,286127049092.62915,0.25389122206447967,0.16815332627682475,0.39389277544971274,72694357769.32607,46350574229.705826,118423622914.73651
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.4410805658271224,167,166,286127049092.62915,0.22583057161264306,0.13533583285658274,0.3398905860389852,64562944632.97005,37196166834.39219,102589219748.61378
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.885188622409834,167,167,286127049092.62915,0.18619128890670436,0.11200737766068675,0.2900043880106937,56307335436.59884,32405340823.9813,90659683497.03302
PL_new_SOAP_direct_raw,300000000000.0,0.1,4.373707484650818,167,166,286127049092.62915,0.15962093120954013,0.08153175941635739,0.2534995557752977,47509327128.53615,24471334890.121094,75237102310.75827
PL_new_SOAP_direct_raw,300000000000.0,0.1,4.9110782331159015,167,167,286127049092.62915,0.12993191831799022,0.07299142311419572,0.2065159330707012,38655566928.597115,20618851841.01,63371938645.26379
PL_new_SOAP_direct_raw,300000000000.0,0.1,5.502186056427491,167,167,286127049092.62915,0.11197733711112172,0.05342470958682108,0.17403260621212058,30428071090.591698,15597981670.561695,50179550810.411
PL_new_SOAP_direct_raw,300000000000.0,0.1,6.152404662070242,167,167,286127049092.62915,0.08284649604843511,0.040093701922278,0.1394593735851422,22857254855.343075,11841839260.738573,42358303555.65744
PL_new_SOAP_direct_raw,300000000000.0,0.1,6.867645128277267,167,164,286127049092.62915,0.0667008733406195,0.032819765761520535,0.11712066810187907,18629993219.26781,8980959587.568327,34448636336.33757
PL_new_SOAP_direct_raw,300000000000.0,0.1,7.654409641104996,167,166,286127049092.62915,0.051287906821696275,0.024217670062650316,0.08927526088682608,15197136097.892178,6624000039.383409,25951455484.790966
