model,snapshot,redshift,theory_model,reference_model,log10_M200c_center_Msun,log10_c200c_median,theory_c200c,sim_over_theory,sim_over_theory_minus_1,ratio_low_16th,ratio_high_84th,n_halos_bin,source_file
PL,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.3125000000e+01,6.7615669232e-01,4.0250824888e+00,1.1786419849e+00,1.7864198493e-01,1.3510626553e-01,1.5259843433e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.3375000000e+01,5.9320611217e-01,3.8701998876e+00,1.0126811268e+00,1.2681126836e-02,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,8.3750000000e+00,8.8652906430e-01,9.9500664345e+00,7.7393249882e-01,-2.2606750118e-01,3.3522240796e-01,5.0444820699e-01,84037,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,8.6250000000e+00,9.0628814587e-01,9.5642236722e+00,8.4263291922e-01,-1.5736708078e-01,3.3705804950e-01,4.7835762157e-01,58818,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,8.8750000000e+00,9.1507705693e-01,9.1821370346e+00,8.9563959939e-01,-1.0436040061e-01,3.4456348293e-01,4.4075626529e-01,35440,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,9.1250000000e+00,9.1641062112e-01,8.8036371249e+00,9.3701919581e-01,-6.2980804189e-02,3.4841107140e-01,4.0900700837e-01,20799,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,9.3750000000e+00,9.0270261197e-01,8.4287411118e+00,9.4828721915e-01,-5.1712780849e-02,3.5038396228e-01,4.0124073815e-01,12329,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,9.6250000000e+00,8.9675853092e-01,8.0582427624e+00,9.7840392018e-01,-2.1596079818e-02,3.5933556234e-01,3.8524815526e-01,7331,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,9.8750000000e+00,8.8780941904e-01,7.6963774307e+00,1.0035131357e+00,3.5131357359e-03,3.7257148940e-01,3.9345583368e-01,4298,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.0125000000e+01,8.6145994290e-01,7.3433205761e+00,9.8984559550e-01,-1.0154404504e-02,3.6707184044e-01,3.8237774774e-01,2625,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.0375000000e+01,8.4569571268e-01,6.9984201999e+00,1.0016031871e+00,1.6031871051e-03,3.8213853315e-01,3.5481047917e-01,1534,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.0625000000e+01,8.3131204589e-01,6.6613570022e+00,1.0180036531e+00,1.8003653088e-02,4.0166093537e-01,3.7368313387e-01,873,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.0875000000e+01,8.0230907194e-01,6.3321662995e+00,1.0017440230e+00,1.7440230496e-03,3.6780387858e-01,3.6525409415e-01,515,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.1125000000e+01,7.9823244693e-01,6.0112452588e+00,1.0453651060e+00,4.5365106029e-02,4.0455546244e-01,3.5673564729e-01,313,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.1375000000e+01,7.7631744841e-01,5.6993870117e+00,1.0483089655e+00,4.8308965541e-02,3.7880273640e-01,3.8067419506e-01,186,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.1625000000e+01,7.4000855642e-01,5.3984006098e+00,1.0179898468e+00,1.7989846772e-02,3.6408830381e-01,3.0186942943e-01,94,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.1875000000e+01,6.8545511839e-01,5.1135774065e+00,9.4782963641e-01,-5.2170363589e-02,4.0300972012e-01,5.7630183431e-01,64,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.2125000000e+01,7.0430264975e-01,4.8461795313e+00,1.0444872689e+00,4.4487268918e-02,4.9493361420e-01,5.6909292577e-01,41,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.2375000000e+01,7.2606895778e-01,4.5970416282e+00,1.1576853067e+00,1.5768530674e-01,3.1527356913e-01,3.1034636154e-01,23,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.2625000000e+01,6.4107635844e-01,4.3678498848e+00,1.0018637302e+00,1.8637301948e-03,2.0740230328e-01,4.8837446288e-01,12,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.2875000000e+01,5.8703200869e-01,4.1612859030e+00,9.2854820219e-01,-7.1451797814e-02,2.1105527145e-01,3.9537787211e-01,9,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.3125000000e+01,6.7615669232e-01,3.9811690140e+00,1.1916427555e+00,1.9164275554e-01,1.3659652770e-01,1.5428164031e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,1.3375000000e+01,5.9320611217e-01,3.8338953036e+00,1.0222705820e+00,2.2270581983e-02,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,8.3750000000e+00,8.8652906430e-01,1.0330053202e+01,7.4546370945e-01,-2.5453629055e-01,3.2289138924e-01,4.8589228670e-01,84037,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,8.6250000000e+00,9.0628814587e-01,1.0030420008e+01,8.0346881850e-01,-1.9653118150e-01,3.2139218232e-01,4.5612439801e-01,58818,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,8.8750000000e+00,9.1507705693e-01,9.7292274955e+00,8.4527631191e-01,-1.5472368809e-01,3.2518811168e-01,4.1597181571e-01,35440,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,9.1250000000e+00,9.1641062112e-01,9.4269818349e+00,8.7506023916e-01,-1.2493976084e-01,3.2537292387e-01,3.8196204748e-01,20799,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,9.3750000000e+00,9.0270261197e-01,9.1274394397e+00,8.7569657653e-01,-1.2430342347e-01,3.2356234487e-01,3.7052607445e-01,12329,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,9.6250000000e+00,8.9675853092e-01,8.8252712513e+00,8.9336815652e-01,-1.0663184348e-01,3.2810472473e-01,3.5176518324e-01,7331,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,9.8750000000e+00,8.8780941904e-01,8.5246850340e+00,9.0600600709e-01,-9.3993992913e-02,3.3637029297e-01,3.5522539381e-01,4298,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.0125000000e+01,8.6145994290e-01,8.2216985800e+00,8.8409389591e-01,-1.1590610409e-01,3.2785514728e-01,3.4152582408e-01,2625,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.0375000000e+01,8.4569571268e-01,7.9215284518e+00,8.8488478196e-01,-1.1511521804e-01,3.3760732487e-01,3.1346385229e-01,1534,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.0625000000e+01,8.3131204589e-01,7.6206407983e+00,8.8985768286e-01,-1.1014231714e-01,3.5109998688e-01,3.2664402197e-01,873,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.0875000000e+01,8.0230907194e-01,7.3207087459e+00,8.6647481325e-01,-1.3352518675e-01,3.1813795707e-01,3.1593247949e-01,515,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.1125000000e+01,7.9823244693e-01,7.0245192685e+00,8.9457310844e-01,-1.0542689156e-01,3.4619907962e-01,3.0527718502e-01,313,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.1375000000e+01,7.7631744841e-01,6.7304132033e+00,8.8771941958e-01,-1.1228058042e-01,3.2077427204e-01,3.2235904356e-01,186,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.1625000000e+01,7.4000855642e-01,6.4393432007e+00,8.5342818953e-01,-1.4657181047e-01,3.0523214248e-01,2.5307116908e-01,94,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.1875000000e+01,6.8545511839e-01,6.1517854211e+00,7.8786886768e-01,-2.1213113232e-01,3.3499565709e-01,4.7904207275e-01,64,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.2125000000e+01,7.0430264975e-01,5.8683025315e+00,8.6256166858e-01,-1.3743833142e-01,4.0872758990e-01,4.6997005922e-01,41,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.2375000000e+01,7.2606895778e-01,5.5896500161e+00,9.5210389418e-01,-4.7896105822e-02,2.5928738247e-01,2.5523514693e-01,23,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.2625000000e+01,6.4107635844e-01,5.3165544160e+00,8.2308766845e-01,-1.7691233155e-01,1.7039271219e-01,4.0122721870e-01,12,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.2875000000e+01,5.8703200869e-01,5.0499092508e+00,7.6515326359e-01,-2.3484673641e-01,1.7391625913e-01,3.2580394694e-01,9,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.3125000000e+01,6.7615669232e-01,4.7920157944e+00,9.9000742434e-01,-9.9925756570e-03,1.1348332035e-01,1.2817597274e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
PL,0048,1.0717968600e+00,ludlow16,Ludlow16,1.3375000000e+01,5.9320611217e-01,4.5421685974e+00,8.6286501683e-01,-1.3713498317e-01,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,8.3750000000e+00,1.4605475814e+00,2.9406613786e+01,9.8197982150e-01,-1.8020178503e-02,4.5821067542e-01,8.9136196159e-01,139351,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,8.6250000000e+00,1.4421509627e+00,2.6934000016e+01,1.0276615476e+00,2.7661547581e-02,4.5338172391e-01,8.2900012193e-01,96880,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,8.8750000000e+00,1.4153575647e+00,2.4632951944e+01,1.0564309231e+00,5.6430923146e-02,4.4078339287e-01,7.5391572479e-01,58207,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,9.1250000000e+00,1.3788646563e+00,2.2494092410e+01,1.0636437226e+00,6.3643722626e-02,4.2404228368e-01,6.6327635691e-01,34884,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,9.3750000000e+00,1.3351049831e+00,2.0503907298e+01,1.0550386104e+00,5.5038610381e-02,4.1124662822e-01,5.9544109087e-01,20850,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,9.6250000000e+00,1.2914151238e+00,1.8650891646e+01,1.0488551737e+00,4.8855173663e-02,4.0310297315e-01,5.3616403328e-01,12283,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,9.8750000000e+00,1.2506215400e+00,1.6926224727e+01,1.0521106999e+00,5.2110699893e-02,4.0770717349e-01,5.0195228553e-01,7304,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.0125000000e+01,1.2038682785e+00,1.5336459058e+01,1.0426611190e+00,4.2661118990e-02,3.9177998418e-01,4.5776407482e-01,4258,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.0375000000e+01,1.1571895403e+00,1.3903150198e+01,1.0329429260e+00,3.2942926000e-02,3.7760534255e-01,4.4216278381e-01,2496,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.0625000000e+01,1.1083437440e+00,1.2612270665e+01,1.0175375893e+00,1.7537589348e-02,3.8129258642e-01,4.0471202139e-01,1502,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.0875000000e+01,1.0567456719e+00,1.1450575059e+01,9.9521834768e-01,-4.7816523161e-03,4.0089950244e-01,4.1642496854e-01,864,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.1125000000e+01,1.0210246720e+00,1.0407062472e+01,1.0085478559e+00,8.5478558616e-03,3.4105440312e-01,3.9488561372e-01,488,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.1375000000e+01,9.6182243699e-01,9.4668098196e+00,9.6742829294e-01,-3.2571707061e-02,3.1896925808e-01,3.7787852696e-01,279,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.1625000000e+01,9.1667624114e-01,8.5666815940e+00,9.6352639386e-01,-3.6473606135e-02,4.1416020502e-01,4.0238922514e-01,163,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.1875000000e+01,8.4572252735e-01,7.7181437803e+00,9.0825890090e-01,-9.1741099100e-02,3.4279068226e-01,4.3342203993e-01,94,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.2125000000e+01,7.8287235264e-01,6.9388579951e+00,8.7414676153e-01,-1.2585323847e-01,3.6282508776e-01,5.1851220737e-01,50,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.2375000000e+01,8.1857757501e-01,6.2341963289e+00,1.0563238851e+00,5.6323885050e-02,3.3988560486e-01,4.6997310456e-01,27,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.2625000000e+01,7.7142614954e-01,5.6058431553e+00,1.0538655475e+00,5.3865547486e-02,3.2849734152e-01,5.1289651166e-01,15,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.2875000000e+01,6.4849595095e-01,5.0541114823e+00,8.8074692120e-01,-1.1925307880e-01,2.6684315937e-01,5.5156739952e-01,9,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,diemer19,DiemerJoyce19,1.3125000000e+01,6.5667530704e-01,4.5951040015e+00,9.8714275352e-01,-1.2857246477e-02,1.3813482180e-01,1.5097382979e-01,3,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,8.3750000000e+00,1.4605475814e+00,2.5924634438e+01,1.1138711107e+00,1.1387111070e-01,5.1975368820e-01,1.0110822203e+00,139351,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
BTKP1,0048,1.0717968600e+00,ishiyama21_fit,Ishiyama21Fit,8.6250000000e+00,1.4421509627e+00,2.3754186058e+01,1.1652277233e+00,1.6522772330e-01,5.1407290190e-01,9.3997282175e-01,96880,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0048.hdf5
