model,k_hMpc,P_k_Mpc_over_h_cubed,source_file
BT_soft,5.9582405080e+00,3.8596230140e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.0178229130e+00,3.7827883850e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.0780011430e+00,3.7074442720e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.1387811540e+00,3.6335627060e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.2001689660e+00,3.5611162200e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.2621706550e+00,3.4900778350e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.3247923620e+00,3.4204210580e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.3880402850e+00,3.3521198720e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.4519206880e+00,3.2851487260e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.5164398950e+00,3.2194825330e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.5816042940e+00,3.1550966570e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.6474203370e+00,3.0919669130e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.7138945400e+00,3.0300695610e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.7810334860e+00,2.9693812970e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.8488438210e+00,2.9098792460e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.9173322590e+00,2.8515409500e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,6.9865055810e+00,2.7943443390e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.0563706370e+00,2.7382677210e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.1269343440e+00,2.6832897770e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.1982036870e+00,2.6293895880e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.2701857240e+00,2.5765466690e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.3428875810e+00,2.5247409680e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.4163164570e+00,2.4739527910e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.4904796220e+00,2.4241627060e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.5653844180e+00,2.3753515590e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.6410382620e+00,2.3275006270e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.7174486450e+00,2.2805916830e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.7946231310e+00,2.2346068010e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.8725693620e+00,2.1895281730e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,7.9512950560e+00,2.1453383490e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.0308080060e+00,2.1020204520e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.1111160870e+00,2.0595578250e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.1922272470e+00,2.0179338610e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.2741495200e+00,1.9771325100e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.3568910150e+00,1.9371381250e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.4404599250e+00,1.8979349880e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.5248645240e+00,1.8595079230e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.6101131700e+00,1.8218421210e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.6962143010e+00,1.7849226930e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.7831764440e+00,1.7487354260e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.8710082090e+00,1.7132661240e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,8.9597182910e+00,1.6785008750e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.0493154740e+00,1.6444262090e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.1398086290e+00,1.6110285930e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.2312067150e+00,1.5782951230e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.3235187820e+00,1.5462127460e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.4167539700e+00,1.5147690340e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.5109215100e+00,1.4839514280e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.6060307250e+00,1.4537479490e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.7020910320e+00,1.4241465210e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.7991119420e+00,1.3951355790e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.8971030620e+00,1.3667035580e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,9.9960740920e+00,1.3388392250e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0096034830e+01,1.3115315700e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0196995180e+01,1.2847696640e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0298965130e+01,1.2585429600e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0401954780e+01,1.2328409860e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0505974330e+01,1.2076534690e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0611034080e+01,1.1829704240e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0717144420e+01,1.1587819780e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0824315860e+01,1.1350784260e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.0932559020e+01,1.1118503100e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1041884610e+01,1.0890883430e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1152303460e+01,1.0667833760e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1263826490e+01,1.0449264390e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1376464760e+01,1.0235087560e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1490229400e+01,1.0025217170e-07,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1605131700e+01,9.8195686890e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1721183010e+01,9.6180591490e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1838394840e+01,9.4206071520e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.1956778790e+01,9.2271328820e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2076346580e+01,9.0375580650e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2197110050e+01,8.8518059240e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2319081150e+01,8.6698011510e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2442271960e+01,8.4914698710e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2566694680e+01,8.3167396230e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2692361620e+01,8.1455393310e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2819285240e+01,7.9777992810e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.2947478090e+01,7.8134510940e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3076952870e+01,7.6524277050e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3207722400e+01,7.4946633430e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3339799630e+01,7.3400935140e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3473197620e+01,7.1886549750e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3607929600e+01,7.0402856830e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3744008900e+01,6.8949247550e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.3881448980e+01,6.7525124660e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4020263470e+01,6.6129903140e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4160466110e+01,6.4763009760e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4302070770e+01,6.3423881360e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4445091480e+01,6.2111965050e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4589542390e+01,6.0826720370e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4735437820e+01,5.9567616820e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.4882792190e+01,5.8334132600e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.5031620120e+01,5.7125758510e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.5181936320e+01,5.5941993400e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.5333755680e+01,5.4782346330e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.5487093240e+01,5.3646336620e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
BT_soft,1.5641964170e+01,5.2533491500e-08,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/initial_condition/input_powerspec_kp_1.0_ms_1.5_256.000000_0.0.txt
