dataset,model,z,snap,box,x,y
power,PL,2.0333177828202462,44,25,4.537090733730488,2.3219936207410163
power,PL,2.0333177828202462,44,25,4.784354808644596,2.193448498966102
power,PL,2.0333177828202462,44,25,5.031213959107016,2.0543793173374536
power,PL,2.0333177828202462,44,25,5.285957311443282,1.955269952065479
power,PL,2.0333177828202462,44,25,5.538249178821105,1.8152316433264892
power,PL,2.0333177828202462,44,25,5.785985141724235,1.7530013421535269
power,PL,2.0333177828202462,44,25,6.034136131752394,1.6561823016930153
power,PL,2.0333177828202462,44,25,6.286911813219537,1.537363417237713
power,PL,2.0333177828202462,44,25,6.54166682420824,1.465208445368024
power,PL,2.0333177828202462,44,25,6.793019941028072,1.3604644206843748
power,PL,2.0333177828202462,44,25,7.044049470420791,1.2973531811758956
power,PL,2.0333177828202462,44,25,7.295989038663275,1.2486949509470502
power,PL,2.0333177828202462,44,25,7.546022875800913,1.2095440927213645
power,PL,2.0333177828202462,44,25,7.796320632595667,1.1236039326529514
power,PL,2.0333177828202462,44,25,8.04569565437213,1.106286045515142
power,PL,2.0333177828202462,44,25,8.295810539385062,1.0264901246873823
power,PL,2.0333177828202462,44,25,8.549551313965676,0.9875194642712589
power,PL,2.0333177828202462,44,25,8.801317467211248,0.9587997009626748
power,PL,2.0333177828202462,44,25,9.051715364342233,0.9187145863560158
power,PL,2.0333177828202462,44,25,9.303933965686708,0.8901636603106008
power,PL,2.0333177828202462,44,25,9.555557996267446,0.838160515931782
power,PL,2.0333177828202462,44,25,9.80486850979469,0.8103858053219737
power,PL,2.0333177828202462,44,25,10.054942567415612,0.7768747857126206
power,PL,2.0333177828202462,44,25,10.308274496268336,0.7451170867808491
power,PL,2.0333177828202462,44,25,10.560810068695892,0.7038184832155261
power,PL,2.0333177828202462,44,25,10.811584699358507,0.6763226202980993
power,PL,2.0333177828202462,44,25,11.062453457041169,0.6394146890971717
power,PL,2.0333177828202462,44,25,11.314786957671013,0.6170694726370674
power,PL,2.0333177828202462,44,25,11.565937880035426,0.5927962716891007
power,PL,2.0333177828202462,44,25,11.814085010948824,0.580287418711927
power,PL,2.0333177828202462,44,25,12.064293330625782,0.5539425614502769
power,PL,2.0333177828202462,44,25,12.317521238569554,0.5339081530225787
power,PL,2.0333177828202462,44,25,12.571032385248238,0.5104262546223568
power,PL,2.0333177828202462,44,25,12.821843069043268,0.49013401386121225
power,PL,2.0333177828202462,44,25,13.072502986326512,0.4681251004987835
power,PL,2.0333177828202462,44,25,13.324942706400424,0.4461098904327923
power,PL,2.0333177828202462,44,25,13.576176707479814,0.4363871097235922
power,PL,2.0333177828202462,44,25,13.82555646698322,0.4193610416832003
power,PL,2.0333177828202462,44,25,14.075222265910044,0.40944996271881784
power,PL,2.0333177828202462,44,25,14.32811852917941,0.3931983777036416
power,PL,2.0333177828202462,44,25,14.580461685752585,0.3845040541464877
power,PL,2.0333177828202462,44,25,14.830552404971625,0.37329814717040066
power,PL,2.0333177828202462,44,25,15.08215309851155,0.3539881669179224
power,PL,2.0333177828202462,44,25,15.334342820333537,0.34183575773876596
power,PL,2.0333177828202462,44,25,15.5860439155924,0.3324094257353293
power,PL,2.0333177828202462,44,25,15.835068837290374,0.32401069935164856
power,PL,2.0333177828202462,44,25,16.08449366682584,0.31371739655862146
power,PL,2.0333177828202462,44,25,16.338138266722677,0.3054208531752916
power,PL,2.0333177828202462,44,25,16.590773181146194,0.29325582473702166
power,PL,2.0333177828202462,44,25,16.842164585753792,0.28504959935202445
power,PL,2.0333177828202462,44,25,17.093141526529084,0.27696247837495336
power,PL,2.0333177828202462,44,25,17.344842926726773,0.2685628439076139
power,PL,2.0333177828202462,44,25,17.59671504894166,0.25767763277265265
power,PL,2.0333177828202462,44,25,17.84592583282211,0.25226454017515565
power,PL,2.0333177828202462,44,25,18.096741808972432,0.24760133143327312
power,PL,2.0333177828202462,44,25,18.348607136620142,0.2365027305486211
power,PL,2.0333177828202462,44,25,18.60101336990868,0.23216666609389755
power,PL,2.0333177828202462,44,25,18.852551541782248,0.22607776753381165
power,PL,2.0333177828202462,44,25,19.10320472609246,0.22079440253526758
power,PL,2.0333177828202462,44,25,19.355236149567805,0.21623873965829052
power,PL,2.0333177828202462,44,25,19.605996073418613,0.20767808162749332
power,PL,2.0333177828202462,44,25,19.855971980449656,0.20306896070892846
power,PL,2.0333177828202462,44,25,20.106635831090703,0.197501154205699
power,PL,2.0333177828202462,44,25,20.35857305190006,0.1918436630677428
power,PL,2.0333177828202462,44,25,20.610988701236806,0.1881213492288041
power,PL,2.0333177828202462,44,25,20.862646236697852,0.18456645501062247
power,PL,2.0333177828202462,44,25,21.11314497992686,0.18032268534943063
power,PL,2.0333177828202462,44,25,21.36464071217916,0.1744709019232089
power,PL,2.0333177828202462,44,25,21.617216570183352,0.17176160947661354
power,PL,2.0333177828202462,44,25,21.867907000228907,0.1669949852236228
power,PL,2.0333177828202462,44,25,22.118380934686936,0.16371665036686664
power,PL,2.0333177828202462,44,25,22.369760043372604,0.15959465231274003
power,PL,2.0333177828202462,44,25,22.622182780751523,0.15625052557139008
power,PL,2.0333177828202462,44,25,22.874179927983825,0.1528427252363808
power,PL,2.0333177828202462,44,25,23.124905045653037,0.14933097011342145
power,PL,2.0333177828202462,44,25,23.376218733652543,0.1452075846081593
power,PL,2.0333177828202462,44,25,23.62677019857868,0.14214211011664726
power,PL,2.0333177828202462,44,25,23.87663985612261,0.13964303945503517
power,PL,2.0333177828202462,44,25,24.12683364571325,0.13759900472037329
power,PL,2.0333177828202462,44,25,24.37875191845385,0.13504977664683385
power,PL,2.0333177828202462,44,25,24.63247310093604,0.13243410968999958
power,PL,2.0333177828202462,44,25,24.884090136607472,0.12891582712530839
power,PL,2.0333177828202462,44,25,25.1346414659627,0.12596860732235085
power,PL,2.0333177828202462,44,25,25.385845831243543,0.12304340715980648
power,PL,2.0333177828202462,44,25,25.637585208635205,0.12172941845255815
power,PL,2.0333177828202462,44,25,25.88948668125444,0.11793547112781536
power,PL,2.0333177828202462,44,25,26.139069033235916,0.11686205270625255
power,PL,2.0333177828202462,44,25,26.390547380112228,0.11294430398057972
power,PL,2.0333177828202462,44,25,26.64300560904685,0.11005857103755869
power,PL,2.0333177828202462,44,25,26.89360701301547,0.10925512962785422
power,PL,2.0333177828202462,44,25,27.14431675423385,0.10729357625143139
power,PL,2.0333177828202462,44,25,27.396541256600635,0.10481972898902091
power,PL,2.0333177828202462,44,25,27.649003093917827,0.1029304294158488
power,PL,2.0333177828202462,44,25,27.89884103880582,0.10082752639240918
power,PL,2.0333177828202462,44,25,28.14922945105167,0.09877225855055846
power,PL,2.0333177828202462,44,25,28.400870907962133,0.09701048837135941
power,PL,2.0333177828202462,44,25,28.65300236168307,0.09529528484646219
power,PL,2.0333177828202462,44,25,28.90403695146484,0.09389667683138586
power,PL,2.0333177828202462,44,25,29.154865892880995,0.09163312602869639
power,PL,2.0333177828202462,44,25,29.40751703157385,0.09032310381221656
power,PL,2.0333177828202462,44,25,29.65873973701816,0.08791988571612112
power,PL,2.0333177828202462,44,25,29.90841703561923,0.08656320422465284
power,PL,2.0333177828202462,44,25,30.159540002722725,0.08531921737465581
power,PL,2.0333177828202462,44,25,30.411658195557067,0.08337694962835779
power,PL,2.0333177828202462,44,25,30.66356878913305,0.08187055117945513
power,PL,2.0333177828202462,44,25,30.914951782254548,0.08026390918142852
power,PL,2.0333177828202462,44,25,31.165975615952295,0.07910340536348305
power,PL,2.0333177828202462,44,25,31.418062734170597,0.07758727736917875
power,PL,2.0333177828202462,44,25,31.66963807569683,0.07619278885365587
power,PL,2.0333177828202462,44,25,31.919760603706283,0.07468042558743292
power,kp1,19.40664523021168,24,25,0.32072956064263475,3.5952842110582557
power,kp1,19.40664523021168,24,25,0.5606619683395725,0.8536536415312368
power,kp1,19.40664523021168,24,25,0.787700109846164,0.40080354604259155
power,kp1,19.40664523021168,24,25,1.0205350124370263,0.28303716249846467
power,kp1,19.40664523021168,24,25,1.2811623763405762,0.19952000168495318
power,kp1,19.40664523021168,24,25,1.5386083750512618,0.1246749229828118
power,kp1,19.40664523021168,24,25,1.7773229368951355,0.09781615203066497
power,kp1,19.40664523021168,24,25,2.016922174616909,0.07794237554772272
power,kp1,19.40664523021168,24,25,2.276370248265442,0.067104620496934
power,kp1,19.40664523021168,24,25,2.5367369097912875,0.051807631259687875
power,kp1,19.40664523021168,24,25,2.7799951337842748,0.045400860449790977
power,kp1,19.40664523021168,24,25,3.0232513459545807,0.036924232066489225
power,kp1,19.40664523021168,24,25,3.27850725349039,0.03234597844154804
power,kp1,19.40664523021168,24,25,3.5320903813324764,0.026856814993337634
power,kp1,19.40664523021168,24,25,3.7740842065088223,0.025084801994348944
power,kp1,19.40664523021168,24,25,4.0223998293999035,0.02192119049806774
power,kp1,19.40664523021168,24,25,4.280552523081682,0.02005112264028177
power,kp1,19.40664523021168,24,25,4.537090733730488,0.01689286818412776
power,kp1,19.40664523021168,24,25,4.784354808644596,0.015580173859559295
power,kp1,19.40664523021168,24,25,5.031213959107016,0.013998219217415732
power,kp1,19.40664523021168,24,25,5.285957311443282,0.012749742311547312
power,kp1,19.40664523021168,24,25,5.538249178821105,0.011999045215622136
power,kp1,19.40664523021168,24,25,5.785985141724235,0.010575043928136286
power,kp1,19.40664523021168,24,25,6.034136131752394,0.010095573497118928
power,kp1,19.40664523021168,24,25,6.286911813219537,0.008936254510587592
power,kp1,19.40664523021168,24,25,6.54166682420824,0.0083589892189701
power,kp1,19.40664523021168,24,25,6.793019941028072,0.008079948022282962
power,kp1,19.40664523021168,24,25,7.044049470420791,0.007522163412758477
power,kp1,19.40664523021168,24,25,7.295989038663275,0.007118352310070944
power,kp1,19.40664523021168,24,25,7.546022875800913,0.006661199091272079
power,kp1,19.40664523021168,24,25,7.796320632595667,0.006234689257931535
power,kp1,19.40664523021168,24,25,8.04569565437213,0.0057194801572635805
power,kp1,19.40664523021168,24,25,8.295810539385062,0.005519598503476549
power,kp1,19.40664523021168,24,25,8.549551313965676,0.005201911958111927
power,kp1,19.40664523021168,24,25,8.801317467211248,0.0049684760333648945
power,kp1,19.40664523021168,24,25,9.051715364342233,0.0047369079382967175
power,kp1,19.40664523021168,24,25,9.303933965686708,0.004530441813944246
power,kp1,19.40664523021168,24,25,9.555557996267446,0.0042366513405798925
power,kp1,19.40664523021168,24,25,9.80486850979469,0.004046856905349343
power,kp1,19.40664523021168,24,25,10.054942567415612,0.003918844799094765
power,kp1,19.40664523021168,24,25,10.308274496268336,0.003675888762090839
power,kp1,19.40664523021168,24,25,10.560810068695892,0.003520919425502687
power,kp1,19.40664523021168,24,25,10.811584699358507,0.00336074604709183
power,kp1,19.40664523021168,24,25,11.062453457041169,0.003200969957253942
power,kp1,19.40664523021168,24,25,11.314786957671013,0.0030869689634605946
power,kp1,19.40664523021168,24,25,11.565937880035426,0.002987911378790465
power,kp1,19.40664523021168,24,25,11.814085010948824,0.0028160963269259257
power,kp1,19.40664523021168,24,25,12.064293330625782,0.002757296161552437
power,kp1,19.40664523021168,24,25,12.317521238569554,0.002613837939498387
power,kp1,19.40664523021168,24,25,12.571032385248238,0.00257733449038408
power,kp1,19.40664523021168,24,25,12.821843069043268,0.0024818185509002514
power,kp1,19.40664523021168,24,25,13.072502986326512,0.0023795285479663413
power,kp1,19.40664523021168,24,25,13.324942706400424,0.0023211727135433093
power,kp1,19.40664523021168,24,25,13.576176707479814,0.002244160409062202
power,kp1,19.40664523021168,24,25,13.82555646698322,0.0021809292727812475
power,kp1,19.40664523021168,24,25,14.075222265910044,0.002063218532605281
power,kp1,19.40664523021168,24,25,14.32811852917941,0.0020210229163600177
power,kp1,19.40664523021168,24,25,14.580461685752585,0.0019502984619694684
power,kp1,19.40664523021168,24,25,14.830552404971625,0.0018863230889288353
power,kp1,19.40664523021168,24,25,15.08215309851155,0.001828736133592642
power,kp1,19.40664523021168,24,25,15.334342820333537,0.0017725127817560045
power,kp1,19.40664523021168,24,25,15.5860439155924,0.0017258078258944366
power,kp1,19.40664523021168,24,25,15.835068837290374,0.0016727408457020267
power,kp1,19.40664523021168,24,25,16.08449366682584,0.0016274307538414472
power,kp1,19.40664523021168,24,25,16.338138266722677,0.0015827266364155648
power,kp1,19.40664523021168,24,25,16.590773181146194,0.0015455266769337653
power,kp1,19.40664523021168,24,25,16.842164585753792,0.0014837560503529236
power,kp1,19.40664523021168,24,25,17.093141526529084,0.0014538049878646546
power,kp1,19.40664523021168,24,25,17.344842926726773,0.001423337116284343
power,kp1,19.40664523021168,24,25,17.59671504894166,0.0013892105947750336
power,kp1,19.40664523021168,24,25,17.84592583282211,0.001342036234566858
power,kp1,19.40664523021168,24,25,18.096741808972432,0.0013177947682269247
power,kp1,19.40664523021168,24,25,18.348607136620142,0.0012965182364928934
power,kp1,19.40664523021168,24,25,18.60101336990868,0.0012601581784594405
power,kp1,19.40664523021168,24,25,18.852551541782248,0.0012281711560354143
power,kp1,19.40664523021168,24,25,19.10320472609246,0.0011979261490231048
power,kp1,19.40664523021168,24,25,19.355236149567805,0.0011641601436730008
power,kp1,19.40664523021168,24,25,19.605996073418613,0.0011323679293928307
power,kp1,19.40664523021168,24,25,19.855971980449656,0.001122069389564259
power,kp1,19.40664523021168,24,25,20.106635831090703,0.001084990336889933
power,kp1,19.40664523021168,24,25,20.35857305190006,0.001065148802578934
power,kp1,19.40664523021168,24,25,20.610988701236806,0.0010463977067739863
power,kp1,19.40664523021168,24,25,20.862646236697852,0.001033425168447798
power,kp1,19.40664523021168,24,25,21.11314497992686,0.0010026814155171663
power,kp1,19.40664523021168,24,25,21.36464071217916,0.000988236878204233
power,kp1,19.40664523021168,24,25,21.617216570183352,0.0009617984187616805
power,kp1,19.40664523021168,24,25,21.867907000228907,0.0009389671443142212
power,kp1,19.40664523021168,24,25,22.118380934686936,0.000921993325074243
power,kp1,19.40664523021168,24,25,22.369760043372604,0.0009088632570641055
power,kp1,19.40664523021168,24,25,22.622182780751523,0.000895138103646297
power,kp1,19.40664523021168,24,25,22.874179927983825,0.0008801758443082673
power,kp1,19.40664523021168,24,25,23.124905045653037,0.0008631135366100935
power,kp1,19.40664523021168,24,25,23.376218733652543,0.0008398976752439153
power,kp1,19.40664523021168,24,25,23.62677019857868,0.0008272105903975613
power,kp1,19.40664523021168,24,25,23.87663985612261,0.0008070490381711764
power,kp1,19.40664523021168,24,25,24.12683364571325,0.0007952852388207399
power,kp1,19.40664523021168,24,25,24.37875191845385,0.0007740489689329349
power,kp1,19.40664523021168,24,25,24.63247310093604,0.0007714832388554332
power,kp1,19.40664523021168,24,25,24.884090136607472,0.0007547929742485798
