family,snapshot,redshift,k_hMpc,P_Mpc_over_h_cubed,source_file
bluetilted_kp1_ms1.5_256,0024,19.40664523,9.5750669041e-01,2.9801469180e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,9.8192798510e-01,2.7885854129e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.0066674313e+00,2.6698496754e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.0313291083e+00,2.5548889597e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.0558188183e+00,2.4249927221e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.0803177204e+00,2.3096911753e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.1049596638e+00,2.2286510364e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.1294861211e+00,2.1690774785e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.1537192394e+00,2.0747996770e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.1781536456e+00,2.0160595931e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.2028829335e+00,1.9349779517e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.2276398814e+00,1.8579717690e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.2521331122e+00,1.8145339931e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.2766116198e+00,1.7635140360e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.3012639362e+00,1.6858759613e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.3257985066e+00,1.6053535812e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.3501519987e+00,1.5680515891e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.3745334244e+00,1.5239794082e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.3992303251e+00,1.4677011299e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.4238732115e+00,1.4179063910e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.4482961333e+00,1.3994276799e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.4728665135e+00,1.3297212516e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.4974944160e+00,1.3026930486e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.5220746011e+00,1.2581394012e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.5463934411e+00,1.2066639333e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.5707513347e+00,1.1886270673e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.5955213151e+00,1.1487631092e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.6201926935e+00,1.1252013637e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.6447426353e+00,1.0888074333e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.6692521022e+00,1.0673649202e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.6938323171e+00,1.0369004303e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.7184292040e+00,1.0141388965e-01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.7427661946e+00,9.7777976333e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.7672599423e+00,9.5800204279e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.7918561657e+00,9.3085927043e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.8165052119e+00,9.1067502460e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.8410694865e+00,8.8475729261e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.8655473365e+00,8.6929574691e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.8901597802e+00,8.4191627329e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.9146480540e+00,8.2445959022e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.9390597637e+00,8.0419675670e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.9635386554e+00,7.9207493040e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,1.9881418996e+00,7.6706868461e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.0127918654e+00,7.5122727724e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.0373677966e+00,7.3414966989e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.0618305644e+00,7.2309900513e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.0863906945e+00,7.1262219611e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.1110563057e+00,6.8523039783e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.1355377930e+00,6.7529457820e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.1599981382e+00,6.5892691493e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.1845468792e+00,6.4465990643e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.2091975372e+00,6.3163356120e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.2338066336e+00,6.1653316733e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.2582915084e+00,6.0703163934e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.2828338607e+00,5.9433689190e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.3073017772e+00,5.8304316536e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.3317031109e+00,5.7275198816e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.3561360982e+00,5.5955391098e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.3807374920e+00,5.5075473519e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.4055149513e+00,5.3595689466e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.4300869274e+00,5.2373906630e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.4545548307e+00,5.1310704051e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.4790865070e+00,5.0498011064e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.5036704305e+00,4.9857461898e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.5282701837e+00,4.8589777711e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.5526434603e+00,4.7522993301e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.5772018926e+00,4.6890366067e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.6018560165e+00,4.6174928777e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.6263288099e+00,4.5282841517e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.6508121830e+00,4.4513180268e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.6754434821e+00,4.3569530109e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.7000979584e+00,4.2767854037e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.7244961952e+00,4.2078448068e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.7489481886e+00,4.1141476860e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.7735225496e+00,4.0465095650e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.7981447619e+00,3.9806410157e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.8226598585e+00,3.9038958803e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.8471548724e+00,3.8368913898e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.8718278351e+00,3.7442695336e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.8963613024e+00,3.7221882411e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.9207438511e+00,3.6130417502e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.9452675784e+00,3.5610641545e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.9698884957e+00,3.5073741564e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,2.9944891396e+00,3.4606557536e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,3.0190382600e+00,3.3707284046e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,3.0435523062e+00,3.3035868800e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
bluetilted_kp1_ms1.5_256,0024,19.40664523,3.0681701889e+00,3.2137985725e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_256_snap0024.npz
