box_hinv_Mpc,model,label,snapshot,redshift,reference_model,k_hMpc,P_sim_Mpc_over_h_cubed,P_hmcode_Mpc_over_h_cubed,sim_over_hmcode,sim_over_hmcode_minus_1,source_file
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,9.1677843868e+00,3.5095236319e-02,3.2008604164e-02,1.0964313264e+00,9.6431326369e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.0676813721e+01,2.8505845482e-02,2.6100734542e-02,1.0921472511e+00,9.2147251118e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.2307894307e+01,2.3937002605e-02,2.1726616692e-02,1.1017363147e+00,1.0173631470e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.4191236202e+01,1.9774551731e-02,1.8176509078e-02,1.0879180180e+00,8.7918018021e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.6325873207e+01,1.6648175149e-02,1.5305024997e-02,1.0877587690e+00,8.7758768961e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.8834933875e+01,1.3975885614e-02,1.2861684346e-02,1.0866294987e+00,8.6629498694e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,2.1724701131e+01,1.1817833596e-02,1.0804676406e-02,1.0937702484e+00,9.3770248416e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,2.4988160556e+01,1.0012194575e-02,9.0816825979e-03,1.1024603059e+00,1.0246030587e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,2.8755021694e+01,8.4002035248e-03,7.5944932290e-03,1.1060913838e+00,1.0609138378e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,3.3148095750e+01,6.9321763058e-03,6.2962193834e-03,1.1010061568e+00,1.0100615681e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,3.8295411886e+01,5.6531295576e-03,5.1642682061e-03,1.0946622700e+00,9.4662270039e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,4.4197519067e+01,4.5325633916e-03,4.2058529692e-03,1.0776799438e+00,7.7679943831e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,5.0976964633e+01,3.5905284456e-03,3.3974169172e-03,1.0568406919e+00,5.6840691946e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,5.8762683884e+01,2.7645660719e-03,2.7220624063e-03,1.0156145081e+00,1.5614508130e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,6.7800053809e+01,2.0691425704e-03,2.1588364563e-03,9.5845267221e-01,-4.1547327785e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,7.8224012374e+01,1.5167951582e-03,1.6973214719e-03,8.9364047016e-01,-1.0635952984e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,9.0151151638e+01,1.0885174465e-03,1.3263684389e-03,8.2067502101e-01,-1.7932497899e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.0396190842e+02,7.7163128084e-04,1.0277727902e-03,7.5078002473e-01,-2.4921997527e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP1,BT $k_p=1$ 25,0032,8.5198506052e+00,HMcode2020,1.1990776394e+02,5.5606731415e-04,7.9043937919e-04,7.0349141097e-01,-2.9650858903e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp1_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,3.2072956064e-01,1.5792538108e+01,1.3984046933e+01,1.1293253079e+00,1.2932530792e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,5.6066196834e-01,3.9811007279e+00,4.3445463627e+00,9.1634439952e-01,-8.3655600484e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,7.8770010985e-01,1.9188695043e+00,2.0544711534e+00,9.3399681037e-01,-6.6003189635e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.0205350124e+00,1.3260165880e+00,1.1450857620e+00,1.1580063538e+00,1.5800635382e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.2811623763e+00,8.7065902281e-01,6.8020922471e-01,1.2799870851e+00,2.7998708512e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.5386083751e+00,5.1031513332e-01,4.4555915728e-01,1.1453364272e+00,1.4533642723e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.7773229369e+00,3.8164071452e-01,3.1874899817e-01,1.1973079655e+00,1.9730796553e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.0169221746e+00,3.0491447943e-01,2.3746675496e-01,1.2840301771e+00,2.8403017710e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.2763702483e+00,2.3643357829e-01,1.7914471571e-01,1.3197909710e+00,3.1979097097e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.5367369098e+00,1.7079250750e-01,1.3927453256e-01,1.2263010643e+00,2.2630106426e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.8990729604e+00,1.4032044209e-01,1.0216850445e-01,1.3734217099e+00,3.7342170993e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,3.4029375450e+00,9.3509755965e-02,7.0611745253e-02,1.3242804810e+00,3.2428048097e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,3.8962643222e+00,7.0316694533e-02,5.1847109162e-02,1.3562317296e+00,3.5623172961e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,4.5293257682e+00,5.0911648376e-02,3.6958900065e-02,1.3775206590e+00,3.7752065905e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,5.2810827998e+00,3.6883646225e-02,2.6357180900e-02,1.3993775118e+00,3.9937751177e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,6.0322119887e+00,2.8092043959e-02,1.9810391523e-02,1.4180458739e+00,4.1804587388e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,6.9129667849e+00,2.1406145212e-02,1.4909653106e-02,1.4357238938e+00,4.3572389379e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,7.9160323189e+00,1.6369956717e-02,1.1347593347e-02,1.4425928227e+00,4.4259282266e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,9.1677843868e+00,1.2363484108e-02,8.5417430145e-03,1.4474193484e+00,4.4741934840e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.0676813721e+01,9.3845593347e-03,6.5995619312e-03,1.4219973132e+00,4.2199731323e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.2307894307e+01,7.3998118171e-03,5.3790316268e-03,1.3756773208e+00,3.7567732084e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.4191236202e+01,5.7813034520e-03,4.4040531581e-03,1.3127233583e+00,3.1272335834e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.6325873207e+01,4.5717293909e-03,3.6312706782e-03,1.2589888764e+00,2.5898887636e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.8834933875e+01,3.6666303775e-03,2.9900382674e-03,1.2262820906e+00,2.2628209062e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.1724701131e+01,2.9519252687e-03,2.4659053317e-03,1.1970959431e+00,1.9709594315e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.4988160556e+01,2.3790753260e-03,2.0411203978e-03,1.1655732452e+00,1.6557324524e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,2.8755021694e+01,1.9371875113e-03,1.6863645800e-03,1.1487358868e+00,1.4873588680e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,3.3148095750e+01,1.5556141611e-03,1.3866961765e-03,1.1218132620e+00,1.2181326202e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,3.8295411886e+01,1.2455545732e-03,1.1331606484e-03,1.0991862230e+00,9.9186222988e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,4.4197519067e+01,9.9302044438e-04,9.2371498088e-04,1.0750290565e+00,7.5029056505e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,5.0976964633e+01,7.8202656581e-04,7.5030306763e-04,1.0422809123e+00,4.2280912272e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,5.8762683884e+01,6.0857273358e-04,6.0700715820e-04,1.0025791712e+00,2.5791711952e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,6.7800053809e+01,4.6340142103e-04,4.8786126905e-04,9.4986310746e-01,-5.0136892538e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,7.8224012374e+01,3.4546662102e-04,3.8983312021e-04,8.8619104715e-01,-1.1380895285e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,9.0151151638e+01,2.5276552504e-04,3.1014458598e-04,8.1499254370e-01,-1.8500745630e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.0396190842e+02,1.8314140314e-04,2.4490403418e-04,7.4780884583e-01,-2.5219115417e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
25,BTKP10,BT $k_p=10$ 25,0032,8.5198506052e+00,HMcode2020,1.1990776394e+02,1.3504061371e-04,1.9192057399e-04,7.0362760438e-01,-2.9637239562e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/bluetilted_kp10_ms1.5_25_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,3.1321246157e-02,3.6670995186e+02,3.3575920249e+02,1.0921813881e+00,9.2181388147e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,5.4752145346e-02,1.7584595100e+02,2.0638484876e+02,8.5202936193e-01,-1.4797063807e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,7.6923838852e-02,1.3307895337e+02,1.5743743315e+02,8.4528152365e-01,-1.5471847635e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,9.9661622308e-02,1.1132936264e+02,1.0276287925e+02,1.0833616521e+00,8.3361652077e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,1.2511351331e-01,8.6738513851e+01,7.5516140006e+01,1.1486089443e+00,1.4860894431e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,1.5025472413e-01,5.7385369493e+01,5.7127399352e+01,1.0045156990e+00,4.5156990102e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,1.7356669306e-01,4.4084229287e+01,4.2724187959e+01,1.0318330527e+00,3.1833052747e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,1.9696505611e-01,3.5760714221e+01,3.5937953339e+01,9.9506819110e-01,-4.9318089019e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,2.2230178206e-01,3.0916075999e+01,2.7916940520e+01,1.1074306648e+00,1.0743066479e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,2.4772821385e-01,2.5024499964e+01,2.3068109216e+01,1.0848093240e+00,8.4809323958e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,2.8311259379e-01,1.8896213452e+01,1.7789177606e+01,1.0622308614e+00,6.2230861396e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,3.3231811963e-01,1.3640652590e+01,1.3038647729e+01,1.0461708049e+00,4.6170804910e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,3.8049456271e-01,1.0867430294e+01,9.9075102204e+00,1.0968881235e+00,9.6888123497e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,4.3036673042e-01,8.1801739567e+00,7.6649714528e+00,1.0672151889e+00,6.7215188885e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,4.9117921717e-01,6.2046387481e+00,5.8114381094e+00,1.0676597825e+00,6.7659782534e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,5.6470506087e-01,4.5107701543e+00,4.3164514349e+00,1.0450181642e+00,4.5018164200e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,6.3840498528e-01,3.5312428741e+00,3.3106347251e+00,1.0666362095e+00,6.6636209452e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,7.2415017203e-01,2.7709519110e+00,2.5128663720e+00,1.1027056361e+00,1.0270563606e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,8.3412071758e-01,1.9923916070e+00,1.8379982410e+00,1.0840008236e+00,8.4000823557e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,9.5694294804e-01,1.5246441184e+00,1.3525015519e+00,1.1272771674e+00,1.2727716744e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
256,PL,PL 256,0032,8.5198506052e+00,HMcode2020,1.0918029716e+00,1.1110237116e+00,1.0052948666e+00,1.1051719734e+00,1.0517197343e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/new_PL_256_1024_snap0032.npz
